dataset,keras_parallel_3_Dilated_Conv,keras_3_Dilated_Conv,sklearn_MLPClassifier,sklearn_Perceptron,sklearn_SGDClassifier,sklearn_BernoulliNB,sklearn_PassiveAggressiveClassifier,MOA_MajorityClass,MOA_RandomHoeffdingTree,MOA_NaiveBayes,MOA_SPegasos,MOA_OzaBagAdwin,MOA_OzaBoost,MOA_OzaBag,MOA_OCBoost,MOA_SingleClassifierDrift,MOA_WeightedMajorityAlgorithm,MOA_OzaBoostAdwin,MOA_Perceptron,MOA_HoeffdingAdaptiveTree,MOA_HoeffdingOptionTree,MOA_LeveragingBag,MOA_DecisionStump,MOA_OzaBagASHT,MOA_SGD,MOA_AdaHoeffdingOptionTree,MOA_ASHoeffdingTree,MOA_ActiveClassifier,MOA_HoeffdingTree
Adiac,1.8421412919341624,21.913825598384065,2.9108590393843508,2.087031009369912,2.5264059587109458,6.700467977450768,3.2403902513901266,1.0,13.735061583096332,14.26681424360345,1.5972824982267326,13.442444882137432,11.365195751037657,13.442444882137432,1.289241342510497,14.26681424360345,14.26681424360345,11.365195751037657,1.370329285563043,13.547333656894288,14.26681424360345,13.709971398408552,1.0,13.442444882137432,1.370329285563043,14.26681424360345,14.26681424360345,2.0654171887742008,14.26681424360345
ArrowHead,1.1762602833379217,2.1767575358322455,1.8928326398541266,1.4872256455996713,1.3925840136069645,1.6765089095850831,1.6900291427268983,1.1005775155547626,1.486759174148225,1.6188513609046877,1.03035962557765,1.7209840784062125,1.5835902647593827,1.7209840784062125,1.2362677069726922,1.6188513609046877,1.6324099242133598,1.5835902647593827,1.0,1.5665316908323215,1.6188513609046877,1.5607881722818524,1.1005775155547626,1.7209840784062125,1.0,1.6188513609046877,1.6188513609046877,1.077887187179263,1.6188513609046877
Beef,1.5597461587679764,1.7268618186359739,1.0026939592079847,1.782567038591973,1.6711565986799746,2.228208798239966,1.8939774785039714,1.5541545644601613,2.2719102639751,2.1479508546302224,1.0,1.7738900277565526,2.174461024352963,1.7738900277565526,1.2598210974636128,2.1479508546302224,2.1479508546302224,2.174461024352963,1.5753304083544923,2.0927583234369904,2.1479508546302224,2.051954986890313,1.5541545644601613,1.7738900277565526,1.5753304083544923,2.1479508546302224,2.1479508546302224,1.5753304083544923,2.1479508546302224
BeetleFly,1.4504155984661666,1.9684211693469402,1.5540167126423212,2.072022283523095,1.9684211693469402,2.382825626051559,2.279224511875405,1.599462107917913,1.4339455518694562,1.3210511243220795,1.4287354261071175,1.694853693055632,1.57274943971719,1.694853693055632,1.0,1.3210511243220795,1.6167629481169892,1.57274943971719,1.3703770370336903,1.3467891737544746,1.3626678707494768,1.6837746387628714,1.599462107917913,1.694853693055632,1.3703770370336903,1.3626678707494768,1.3626678707494768,1.3703770370336903,1.3626678707494768
BirdChicken,1.114512314418603,1.6717684716279042,1.5921604491694328,1.4329444042524895,1.5921604491694328,1.5125524267109616,1.2737283593355464,1.1116102015112432,1.0,1.3691060358241842,1.0225273840114992,1.223014065432652,1.4555703412822982,1.223014065432652,1.2296259481057055,1.3691060358241842,1.3413517755864557,1.4555703412822982,1.3582495238854866,1.1551996158358173,1.3691060358241842,1.3035468610650194,1.1116102015112432,1.223014065432652,1.3582495238854866,1.3691060358241842,1.3691060358241842,1.3582495238854866,1.3691060358241842
CBF,2.694858933294744,3.2868264272663485,2.7787795723038493,2.560264795975893,2.607609664180284,2.7059413135278643,2.7933472240590462,1.100709344045511,2.6959780233647908,2.9295745312718564,1.196512420982632,2.9098840665251937,2.9344716750532007,2.9098840665251937,1.8656735898953127,2.9295745312718564,2.9295745312718564,2.8876488718272304,1.0,2.938064091719628,2.9295745312718564,2.9340522866547043,1.100709344045511,2.9098840665251937,1.0,2.9295745312718564,2.9295745312718564,1.8764285303519532,2.9295745312718564
Car,1.778545904836336,2.22318238104542,1.1856972698908907,1.556227666731794,1.9267580635726975,2.1490763016772396,1.8526519842045166,1.1151803417533,2.1252286418942226,2.0219500368200456,1.0,1.8071111676806357,1.8638650378725865,1.8071111676806357,1.0783631949798065,2.0219500368200456,1.9070439913462138,1.8638650378725865,1.2205538690559408,1.9804318905612335,2.0219500368200456,1.8585650719181617,1.1151803417533,1.8071111676806357,1.2205538690559408,2.0219500368200456,2.0219500368200456,1.227725905706269,2.0219500368200456
ChlorineConcentration,2.268536994949119,3.706181314089745,2.246946379903542,1.7774889040407262,1.8570696966766695,1.997547095851421,1.8608065338960962,2.1656328887152085,2.1494832658128487,1.9250741314019324,1.9273335875293731,2.1354151220655773,2.0785640001125656,2.1354151220655773,1.7777234097844246,1.9250741314019324,2.146990556756298,2.0785640001125656,1.0,2.175909694500055,2.1736278297157905,2.195085111354156,2.182485815787981,2.1354151220655773,1.0,2.1736278297157905,2.1736278297157905,1.6848928162211305,2.1736278297157905
CinCECGtorso,2.662110284732058,3.7053734100671405,4.040869996491731,1.6640630686659672,1.7117781387352422,1.6909027955799345,1.8310658139084297,1.0139593322300193,3.877256842305754,1.6602164321084099,1.1562893536401717,1.6623334879733633,1.453083403094694,1.6623334879733633,1.0,1.6602164321084099,1.6959812753534083,1.453083403094694,1.0997993312451024,1.6490211980144558,1.6602164321084099,1.5900885348174991,1.0373846635255553,1.6623334879733633,1.0997993312451024,1.6602164321084099,1.6602164321084099,1.5051244402721489,1.6602164321084099
Coffee,1.0984848484848482,1.0984848484848482,1.0,1.7878787878787874,1.9999999999999998,1.0454545454545452,1.2727272727272725,1.406869415317773,2.0006879591225832,1.9002671260628003,1.3658271529639858,1.8477817217789434,1.7524669217638136,1.8477817217789434,1.8296499458458635,1.9002671260628003,1.9002671260628003,1.7524669217638136,1.4147311829745701,1.909054514018641,1.9002671260628003,1.9002671260628003,1.406869415317773,1.8477817217789434,1.4147311829745701,1.9002671260628003,1.9002671260628003,1.4147311829745701,1.9002671260628003
Computers,1.0133565422906057,1.2150897352870247,1.1568172257794764,1.096386475179056,1.135234814850755,1.3510589241379707,1.1266018504792663,1.0734030499724532,1.2905476020247335,1.1280461630521135,1.1539338833900155,1.0896344511448246,1.0783205874993125,1.0896344511448246,1.0741347480829257,1.1280461630521135,1.0852467846102312,1.0783205874993125,1.1280461630521135,1.0,1.0870957860829265,1.0749003952938347,1.0734030499724532,1.0896344511448246,1.1280461630521135,1.0870957860829265,1.0870957860829265,1.0463135425305876,1.0870957860829265
DiatomSizeReduction,1.0,2.73,2.16,1.6600000000000001,1.5699999999999998,2.77,1.78,1.0450926347859386,2.8950090600715046,2.744541392800334,1.077382978357504,2.7639182955220423,2.6616940775367772,2.7639182955220423,1.7800437858941769,2.744541392800334,2.744541392800334,2.6581696894562388,1.0583370305581583,2.7444795706402387,2.744541392800334,2.7444795706402387,1.0450926347859386,2.7639182955220423,1.0583370305581583,2.744541392800334,2.744541392800334,1.3999232811398694,2.744541392800334
DistalPhalanxOutlineAgeGroup,7.634634784068283,8.562661861199173,7.4279875519399905,6.835196586783646,6.572739518241143,8.041141565517735,7.346535358254386,6.432585804082381,8.013590930032258,8.203279677461781,6.427498779943533,8.233203155296382,7.382542472658604,8.233203155296382,6.0271668066699435,8.203279677461781,8.291738613036689,7.382542472658604,1.0,8.080061624679823,8.142941486493898,8.269274998615234,6.432585804082381,8.233203155296382,1.0,8.142941486493898,8.142941486493898,5.0309826163974005,8.142941486493898
DistalPhalanxOutlineCorrect,1.3249254902330534,1.4124004420841891,1.1144166630140608,1.012006963285902,1.05823356385764,1.307857206945027,1.0582335638576403,1.1110678017430522,1.3056283603920085,1.3508062142793023,1.0,1.3256249377830434,1.391583670317754,1.3256249377830434,1.2917174980132242,1.3508062142793023,1.3508062142793023,1.3825375839001695,1.1110678017430522,1.3220599638032895,1.3508062142793023,1.3119609997337318,1.1110678017430522,1.3256249377830434,1.1110678017430522,1.3508062142793023,1.3508062142793023,1.1541379796481666,1.3508062142793023
DistalPhalanxTW,2.3405510227526665,2.6136762532649653,2.185001844098391,2.0559869737980403,2.0417353311485824,2.4152783858554145,2.1985034002926147,1.6859758616516691,2.3874584874954587,2.498679523046883,1.0,2.3877558100739025,2.38599453931703,2.3877558100739025,1.818444039069647,2.498679523046883,2.498679523046883,2.3748911444204595,1.6859758616516691,2.5075552753616375,2.498679523046883,2.456457118859677,1.6859758616516691,2.3877558100739025,1.6859758616516691,2.498679523046883,2.498679523046883,1.8717082910460179,2.498679523046883
ECG200,1.5906794677178138,1.7434268338231667,1.4326649510571037,1.5064050588321016,1.4853364566106737,1.5801451666070996,1.5274736610535296,1.2457170325197158,1.5583634774831976,1.542083689951744,1.0,1.4059359595380332,1.4377474787305924,1.4059359595380332,1.4888155665468876,1.542083689951744,1.5016060305045777,1.4377474787305924,1.3131941302937302,1.5307336858586307,1.542083689951744,1.469980319199075,1.2457170325197158,1.4059359595380332,1.3131941302937302,1.542083689951744,1.542083689951744,1.0535103913950272,1.542083689951744
ECG5000,1.5541410953001156,1.5842625705033548,1.5781312597596306,1.5335089426803061,1.5399808817986813,1.3921481672000025,1.5501997330382213,1.0,1.5122616167008762,1.4962416077603615,1.2931128304225061,1.518648286618695,1.5523490778314526,1.514204513886235,1.5353398174682276,1.5059933774359768,1.4962416077603615,1.5524148520141143,1.0,1.494506888136278,1.4962416077603615,1.5167343858865927,1.2444299388976574,1.514204513886235,1.0,1.4962416077603615,1.4962416077603615,1.4883933094747925,1.4962416077603615
ECGFiveDays,1.8854231068823206,2.1355805517823936,1.9950980457793968,1.8952815283562152,1.917462976672478,1.7511021143005083,2.0086533753060016,1.0,1.5672343500829822,1.805210599142231,1.098283936418802,1.7878566249476326,1.8763291142136065,1.7878566249476326,1.9323606368487234,1.805210599142231,1.805210599142231,1.8574363774964824,1.0776490787743864,1.8217941183837933,1.805210599142231,1.79246119505655,1.0,1.7878566249476326,1.0776490787743864,1.805210599142231,1.805210599142231,1.4641121466734717,1.805210599142231
Earthquakes,1.3321299638989166,1.2960288808664255,1.155234657039711,1.007220216606498,1.0,1.126353790613718,1.0722021660649816,1.3207541282222985,1.2905651042389146,1.2910342618742991,1.1610891977111588,1.3207541282222985,1.11297902373158,1.3207541282222985,1.2605822463652492,1.3013025152377358,1.3172091861961739,1.074048704994477,1.3207541282222985,1.3070990523890833,1.3078611095699013,1.3163846449709662,1.3207541282222985,1.3207541282222985,1.3207541282222985,1.3078611095699013,1.3078611095699013,1.3207541282222985,1.3078611095699013
ElectricDevices,2.8487601550099058,2.8121601314641596,2.3620210219529802,1.3975018445883225,1.478133643331067,2.23694951367442,1.390681027776247,1.0,1.4802766049048461,2.2134362685588513,1.31967894229905,2.2392106263271967,2.2141708489607566,2.232238735921259,1.2533566383108306,2.2134362685588513,2.2153874911490132,2.2676724468566016,1.042934956898205,2.1942355469347214,2.210451072958892,2.2056709497447926,1.1639222535352787,2.232238735921259,1.042934956898205,2.210451072958892,2.210451072958892,2.0506970571294834,2.210451072958892
FaceAll,23.631310188725767,29.94580921912996,21.107636359317297,20.37978682968566,21.0333659991508,22.281108049947882,23.083227939746006,4.346517496964307,17.18946412644504,24.644019297474724,2.642993942600034,23.649496092169702,23.95811594589649,23.646307727115406,2.7198299378609705,24.644019297474724,24.723383443079435,23.953913208923762,1.0,23.988820364889126,24.453175491798056,23.321685340140046,5.071204850149367,23.650259024490246,1.0,24.453175491798056,24.453175491798056,10.46036020253842,24.453175491798056
FaceFour,1.2992364624001054,3.011866344654789,2.415935570578708,2.544785467676239,2.4803605191274736,2.9957601075175977,2.738060313322536,1.0082231728333602,2.3200349079270097,2.322464829562566,1.613807272388535,2.0199915510559214,1.7500255165899201,2.0199915510559214,1.3995338438190676,2.322464829562566,2.2442861959118696,1.7500255165899201,1.0,2.2670226811077496,2.322464829562566,2.21828757089523,1.0082231728333602,2.0199915510559214,1.0,2.322464829562566,2.322464829562566,1.0026379460330979,2.322464829562566
FacesUCR,11.358067662420499,14.893794758873609,10.48324858700942,9.921906346953978,10.19164222853906,11.153943211491248,11.292456231764668,2.2421147916186186,9.024166691012434,11.859331253807674,1.4924703769316459,11.653350822583128,11.828682105930753,11.651039187829486,1.624536484279107,11.859331253807674,11.859331253807674,11.814868939524036,1.0,11.337114517299803,11.711493582334517,11.29414842380951,2.658456922239497,11.652562202507783,1.0,11.711493582334517,11.711493582334517,6.015115509125548,11.711493582334517
