dataset,keras_parallel_3_Dilated_Conv,keras_3_Dilated_Conv,sklearn_MLPClassifier,sklearn_Perceptron,sklearn_SGDClassifier,sklearn_BernoulliNB,sklearn_PassiveAggressiveClassifier,MOA_MajorityClass,MOA_RandomHoeffdingTree,MOA_NaiveBayes,MOA_SPegasos,MOA_OzaBagAdwin,MOA_OzaBoost,MOA_OzaBag,MOA_OCBoost,MOA_SingleClassifierDrift,MOA_WeightedMajorityAlgorithm,MOA_OzaBoostAdwin,MOA_Perceptron,MOA_HoeffdingAdaptiveTree,MOA_HoeffdingOptionTree,MOA_LeveragingBag,MOA_DecisionStump,MOA_OzaBagASHT,MOA_SGD,MOA_AdaHoeffdingOptionTree,MOA_ASHoeffdingTree,MOA_ActiveClassifier,MOA_HoeffdingTree
ECGFiveDays,13826.489120433127,204336.1230354965,642.057858351363,189.59322162272787,185.20138806334782,330.190662252051,180.78800670327502,1.0,31.621102447601288,104.49636433847392,5.5270024895038254,4164.115240200146,3254.183138746704,2640.328532343009,3327.2613814692186,200.4896763645028,1074.1231606017536,4846.599765017131,6.8367855000780535,409.58437610404985,308.0865246362285,7217.836473285078,15.449367764622757,3392.9630600356586,8.07163691038608,316.653137349952,300.8606945962157,97.26105282184848,306.2742069328163
Earthquakes,36765.05891379297,385518.89482838387,2256.5241278428707,466.9074791142616,449.41666824213524,859.0569247457317,533.4332924105366,1.0,48.45495765140419,318.9241673565561,15.462128255747306,9378.296172705854,7472.4432910908745,7010.020836782781,11042.610329236451,627.7966121123352,3402.2764949372727,28244.722409730628,9.027039419219259,852.74171814303,957.6887855823726,24723.856345921165,43.81597147041967,8488.70306310896,21.872648538495827,987.7684773610139,947.486875119404,311.4246577087181,959.7194421448129
ElectricDevices,10075.737306663132,245856.71603421256,968.304135302774,779.7607140880035,768.5972540891726,515.3130859571287,731.9648467315158,1.0,85.26588912747512,291.7224153168691,4.510066113210206,8968.156692270357,6128.64360885457,5588.329377400002,9569.915240927457,571.6577196830704,2286.0745251174067,8644.847530742587,8.096591102947084,970.3137235263755,674.9366526046315,11873.699633939508,22.696278751872402,7550.123034185824,5.511152958475357,697.5019359603255,660.1322187161909,312.87272244008045,649.2768714925165
FaceAll,13473.541663274102,238459.65145216708,860.3933754548389,997.9673426364955,980.0086017896283,510.02157602374837,925.7642323758415,1.0,179.8686850438523,685.3508219967209,4.804176281909255,21422.83540977125,18138.268560968878,13503.775124330627,22588.4347123608,1318.0701466743476,5875.809009752157,23470.70580595901,7.256017125073711,2372.557710203121,1738.1513442023925,25375.177921471448,36.318310262432206,18115.932160983873,4.152711072328212,1766.6637125005539,1596.5381172644877,617.9452842987208,1596.5959587007578
FaceFour,48987.01117987761,95034.43204775467,2554.9525866293397,687.9667890697654,566.1216352008382,662.4020062005952,620.6747235359234,1.0,127.5983559648301,398.2214765100671,8.65418032360439,18620.967691587328,21498.171218979245,15469.103324488842,19165.9840799126,765.3450913063836,5543.4751573799485,26885.241038447533,6.270641485874824,2116.2692367722802,1625.2380209146245,23094.751209614486,56.646584464908166,24020.647885125647,13.504292180427658,1662.614224025805,1683.9658186358672,135.250767389834,1819.82503511784
FacesUCR,10531.052670913212,230414.61122684865,787.6930644960069,931.8062216337187,909.9915652643402,471.3078551945531,856.6616106356156,1.0,176.5359673814876,646.6480720929773,4.81278964751175,21291.955871398153,16881.49157179303,12404.665943715268,19877.40408588399,1374.6657129860969,5276.953481703176,23326.27443257105,7.349393182282637,2541.3483977507203,1742.008995141503,23384.736813827927,34.50567593758446,16999.57635487465,4.131040984092872,1771.2919416189277,1580.0401501717286,595.8308293724825,1495.9037299018412
FiftyWords,10062.22085825566,238354.24195942935,3183.761632381465,4011.6671370193258,3811.4717208420334,1602.2126189108974,3168.446500145453,1.0,652.1586209163935,3070.2989238238224,7.014570022685179,95290.3418338831,85488.63474120264,66497.47182982827,108076.25556444455,6364.32177886881,27093.946821335026,109281.38216857171,7.349417527863319,11960.23845192824,7913.33186117108,131886.3864316321,49.887812469177746,86708.92882661728,4.286304507446657,7540.066455522799,7667.540740172494,916.730183344475,7563.527057830769
Fish,18758.724871616756,229491.77245824825,2959.778352310891,854.1666331958489,822.2557238550575,718.6409978368581,795.620941289631,1.0,151.61506864890987,771.275519486057,9.726910941186503,26221.011796810595,19443.94532249353,17346.13171210097,28879.730094658746,1535.978694675801,7907.082066005288,29778.850805878505,5.789206628954774,3265.095170414167,2347.5769351033287,35103.30930384604,44.68756928849598,21762.924002956308,13.477614485914891,2352.2332925893293,2425.7060746468064,535.3804116091986,2373.9757241536145
FordA,8782.673493079716,529143.3058494844,1990.264272623847,507.8649153956919,449.21371001558697,752.6714040953545,452.5351056839525,1.0,43.07236491149735,286.18303750159663,12.365985915568546,6313.897525618058,5780.670460583017,5368.256847135296,8642.401204507618,552.8936164960228,2417.0985319862143,12784.797258033183,5.9337027070831105,1026.0356822770368,705.8684197250735,16355.992135602097,50.5626259167707,6043.627007289086,14.407982680507091,879.0827366430279,548.3105336992724,276.6744534259559,575.8882830453371
FordB,10006.710042289227,556803.284191965,1989.2506033217646,476.5744031754637,509.5539042300164,809.1081180628979,454.60394829127995,1.0,57.54609863126623,297.4427650130942,12.89279969639545,7669.915008318964,5022.353798575471,5405.811332894347,10111.920443292802,558.5516869153475,3415.380764842191,12874.227036135977,6.420743630084999,1514.7251687669332,1011.7243632598281,17528.90153335377,55.69812207516726,6409.20475462821,16.19970544326767,1034.8226125071,831.4021478513945,294.3706162066522,924.7905078339021
GunPoint,28090.631600255176,62429.787563273894,523.1865826317928,155.0152486349566,145.159840529836,256.47670880546934,141.03149709360477,1.0,40.23449524671798,93.17674852874603,4.720546627433228,4605.560745812585,4434.387449071978,3362.489135355365,5555.696723630604,175.07387392485288,1312.012081258488,4889.633148483475,5.91639316432775,455.3297872340426,391.8026256224536,6468.791251697601,14.911158895427796,4438.541166817564,7.13014938886374,392.8847894975102,396.1910083748303,62.22945903123586,410.11685151652335
Ham,25581.11088708312,154177.0245875585,3178.8761357780036,328.6976974011385,573.3131398409204,776.5415681523913,313.5670227503198,1.0,84.70648825567963,241.07128417404695,10.8511503658067,11139.98098767809,8886.203407778206,9395.487798421254,12646.953455910667,436.96029072006144,3557.2859549480163,13321.240710435115,5.978244127839814,1306.9618309587988,1100.680544859453,16518.400847131306,33.96722179437812,10358.632965922216,17.78049191374663,1064.4198594532152,1091.6831199460914,187.54201963804388,1078.2065604543704
HandOutlines,25350.263989306164,1536609.9780244234,4036.0265846553198,839.6293991376202,704.9099844164754,1132.020668448401,662.4478240362849,1.0,127.34460475013222,1017.8915046185258,37.95069554628981,40829.87484594664,20265.852728681595,27293.37773513892,28196.31004759972,1901.0409505184311,11736.126059309006,42912.17356309115,4.955750710305893,3600.1568822798667,2701.841115333998,57793.6734241049,244.42033627295427,33116.646716603325,66.70421509661391,3306.4711191468946,2669.402745286152,950.4075323173809,2652.7795062912805
Haptics,15161.592243324301,551357.4333889411,2394.7667105714613,845.514748179917,780.1985705448457,954.5291902196025,773.8665647561188,1.0,186.02737690624056,1190.9976956065273,18.474402548178727,45685.483878142964,29064.275922202254,29794.849031087073,49347.304695980216,2244.0293076142857,14973.157472818835,38373.132836272394,5.127035250992046,5885.3908927522825,3334.6515294410733,60282.66969767069,148.58260227414274,39056.38051853302,32.93373311742619,4178.131661832483,3502.5326173995054,984.4670000177946,4224.784614837092
Herring,37864.916610363354,114643.02736969324,2457.800942258814,370.99230433440715,571.7357270449593,568.9576226662983,356.97256828395524,1.0,91.79126664602043,268.0967791886032,12.285034066274386,17697.440035614738,14105.481844224218,12855.564416227931,18626.40569835862,509.36222514710425,4381.363347785692,20936.643117064104,5.905156395168781,1485.1949519975228,1323.053344688758,19867.26436203159,47.31894549396097,13586.416731186124,21.178112418705478,1266.57064880768,1310.877554970579,167.91975069681015,1206.499032208114
InlineSkate,16471.435845668584,867267.9030233981,2500.5157982236515,977.0622241637715,858.8360305962952,1280.951736871735,870.9687265130319,1.0,296.52252557826364,2410.0945724974817,25.270023439358884,73766.70872926275,24948.98134976282,50120.61121545479,90941.1592762655,4641.8269486814725,26561.980266388564,32765.786625896693,4.73414299527669,9787.779502964091,6240.885501516217,102484.78887364514,188.59723283940244,64925.196505864915,41.72719725005189,7742.720610942081,6095.835873862837,1693.5106236489462,6574.531886134328
InsectWingbeatSound,8438.403891832999,298307.79366951605,698.5179152464196,615.967332797365,596.4423116905041,380.76869084290865,569.2901292247774,1.0,173.84082397482473,788.6099898511418,6.3994790082239,23729.922101759566,19512.66284827585,15391.704486715735,28452.78128570954,1561.8459572009604,6826.272937826101,24512.117616833308,6.783916232293822,2750.0914036356953,1769.2060780669622,33688.92915483273,53.35679756222887,20788.49989390992,5.5871485286711655,1943.6258777995645,1874.8068700358153,786.8179059607291,1949.028051240232
ItalyPowerDemand,15231.396298399264,109459.05480853486,683.2028879949869,218.8893202778552,208.94338474960114,367.8255606736567,203.37158878387712,1.0,14.732190191460328,24.717337458609627,2.066963315748763,745.227597055526,745.2340630784872,769.110087517273,982.5937790601669,47.53017911926509,239.353449849213,1949.828198465188,8.30516325838888,109.01485273285067,96.03033990075,1200.1207077861689,5.351798579908397,862.5542355057663,2.801004667008508,95.66291509868505,80.57939563543448,23.934331627021717,89.65131275909717
LargeKitchenAppliances,25296.11719195424,562827.3116374469,1946.013929445232,728.9290140784416,744.2106235035151,807.5250467396137,662.2868934378873,1.0,102.18732193732194,565.1338825882095,16.124595934692085,18089.527140861275,9668.135957703264,12369.515847578346,9449.946759259257,1077.4701197129082,6524.982556706113,15721.148141299585,6.643244575936883,2772.9717222770105,1790.8222729016,26823.604015998244,64.94506766381765,16372.580408996273,20.159585250931404,1773.754054350208,1487.2245096427787,541.035009861933,2199.0770737453427
Lightning2,35028.53235101239,127613.1339967088,1564.3976885322493,342.56002294450406,328.47816771682574,639.1303225235984,345.4441536882359,1.0,94.7165603935143,300.501767170705,12.914337766441976,15691.443213700133,14914.363745673165,13984.698159956275,17089.420550191295,556.9030060120241,5553.214428857716,28160.135070140288,5.224011659683002,1618.9783931499364,1781.212898524322,26169.292475860817,64.1890326106759,16723.206959373292,24.068209145563852,1867.5085807979592,1808.3340863545272,167.3548551648752,1749.393332118783
Lightning7,45583.83044918623,107048.30301128022,1659.5289665847915,907.7306263610399,770.7654458291336,886.7534198898703,884.557771251856,1.0,159.06377275282117,706.9077781140558,8.954645682908899,24543.414155389335,17901.805439059193,17193.771239569374,26282.610532232262,1238.1807687318951,6936.581002205024,29818.39184573479,6.585498724544943,3014.590384365948,2186.576765100091,37204.00216178823,39.659734532405196,20269.51593237926,11.613256085433871,2045.1282372778758,2069.608500151325,215.18063902460116,2638.235807860262
Mallat,9951.13226112177,770004.5456667256,2552.0013134566975,995.459200554948,963.4451624277281,1059.8855383501482,990.2980893406356,1.0,259.967433447542,1874.7237744202175,17.260583659847168,59059.913576598956,31744.503108571123,38733.07775868607,41618.386986359874,3759.1767803401676,19221.82401217467,49299.84898322397,5.07228965050779,6925.590797604694,4541.026964292424,78488.63955434707,143.54027136801042,50535.095012963764,28.28746938399052,5418.641885775384,4521.079719477078,1893.493208967715,4645.511742541992
