total,tp,tn,fp,fn,precision,recall,f1,fbeta,accuracy,train_time,test_time
510.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.015101909637451172
520.0,0.0,0.0,0.0,0.0,0.05,0.1,0.06666666666666667,0.06666666666666667,0.1,0.0,0.014967679977416992
530.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.05,0.05,0.1,0.0,0.014713287353515625
540.0,0.0,1.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.01479649543762207
550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015018463134765625
560.0,0.0,0.0,0.0,0.0,0.1,0.2,0.13333333333333333,0.13333333333333333,0.2,0.0,0.015593528747558594
570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015455245971679688
580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015332698822021484
590.0,0.0,0.0,0.0,0.0,0.025,0.1,0.04,0.04,0.1,0.0,0.015532970428466797
600.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.015839815139770508
610.0,0.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.015413522720336914
620.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.05,0.05,0.1,0.0,0.013310432434082031
630.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.02104640007019043
640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013795852661132812
650.0,0.0,1.0,0.0,0.0,0.05,0.1,0.06666666666666667,0.06666666666666667,0.1,0.0,0.012554168701171875
660.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.01230931282043457
670.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.012658834457397461
680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012273311614990234
690.0,0.0,0.0,0.0,0.0,0.05,0.1,0.06666666666666667,0.06666666666666667,0.1,0.0,0.012291669845581055
700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012514829635620117
710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012393712997436523
720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04238486289978027
730.0,0.0,1.0,0.0,0.0,0.13333333333333333,0.2,0.15,0.15,0.2,0.0,0.0639193058013916
740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06155896186828613
750.0,0.0,1.0,0.0,0.0,0.13333333333333333,0.2,0.15,0.15,0.2,0.0,0.06347918510437012
760.0,0.0,1.0,0.0,0.0,0.05,0.1,0.06666666666666667,0.06666666666666667,0.1,0.0,0.06263899803161621
770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837725639343262
780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628974437713623
790.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.2,0.11666666666666665,0.11666666666666665,0.2,0.0,0.06717777252197266
800.0,0.0,0.0,0.0,0.0,0.125,0.2,0.13999999999999999,0.13999999999999999,0.2,0.0,0.06383109092712402
810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06533241271972656
820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571269035339355
830.0,0.0,1.0,0.0,0.0,0.05,0.1,0.06666666666666667,0.06666666666666667,0.1,0.0,0.02741837501525879
840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017609357833862305
850.0,0.0,0.0,0.0,0.0,0.02,0.1,0.03333333333333334,0.03333333333333334,0.1,0.0,0.01494288444519043
860.0,0.0,1.0,0.0,0.0,0.05,0.1,0.06666666666666667,0.06666666666666667,0.1,0.0,0.014999866485595703
870.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.017174243927001953
880.0,0.0,1.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.014281988143920898
890.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.014742851257324219
900.0,0.0,0.0,0.0,0.0,0.15,0.2,0.16666666666666666,0.16666666666666666,0.2,0.0,0.01572704315185547
910.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.021167993545532227
920.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.05217385292053223
930.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0719747543334961
940.0,0.0,0.0,0.0,0.0,0.325,0.4,0.33999999999999997,0.33999999999999997,0.4,0.0,0.06325674057006836
950.0,0.0,0.0,0.0,0.0,0.35,0.4,0.36666666666666664,0.36666666666666664,0.4,0.0,0.06452226638793945
960.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.06064605712890625
970.0,0.0,0.0,0.0,0.0,0.15,0.2,0.16666666666666666,0.16666666666666666,0.2,0.0,0.06396341323852539
980.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.06688857078552246
990.0,0.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.06344413757324219
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06025981903076172
1010.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0623936653137207
1020.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.06822586059570312
1030.0,0.0,0.0,0.0,0.0,0.15,0.2,0.16666666666666666,0.16666666666666666,0.2,0.0,0.06545639038085938
1040.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.06221437454223633
1050.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.06150102615356445
1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06782341003417969
1070.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.15,0.15,0.2,0.0,0.06810426712036133
1080.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.05307602882385254
1090.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.017478466033935547
1100.0,0.0,0.0,0.0,0.0,0.25,0.3,0.26666666666666666,0.26666666666666666,0.3,0.0,0.014763832092285156
1110.0,0.0,0.0,0.0,0.0,0.25,0.3,0.26666666666666666,0.26666666666666666,0.3,0.0,0.014554738998413086
1120.0,0.0,0.0,0.0,0.0,0.25,0.3,0.26666666666666666,0.26666666666666666,0.3,0.0,0.015458822250366211
1130.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,0.0,0.015065193176269531
1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014495611190795898
1150.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.3,0.21666666666666665,0.21666666666666665,0.3,0.0,0.015765666961669922
1160.0,0.0,1.0,0.0,0.0,0.35,0.4,0.36666666666666664,0.36666666666666664,0.4,0.0,0.014227867126464844
1170.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3333333333333333,0.3333333333333333,0.3,0.0,0.031702280044555664
1180.0,0.0,1.0,0.0,0.0,0.275,0.4,0.30666666666666664,0.30666666666666664,0.4,0.0,0.06264066696166992
1190.0,0.0,1.0,0.0,0.0,0.4,0.4,0.4,0.4,0.4,1.1139249801635742,0.0156707763671875
