dataset,keras_parallel_3_Dilated_Conv,keras_3_Dilated_Conv,sklearn_MLPClassifier,sklearn_Perceptron,sklearn_SGDClassifier,sklearn_BernoulliNB,sklearn_PassiveAggressiveClassifier,MOA_MajorityClass,MOA_RandomHoeffdingTree,MOA_NaiveBayes,MOA_SPegasos,MOA_OzaBagAdwin,MOA_OzaBoost,MOA_OzaBag,MOA_OCBoost,MOA_SingleClassifierDrift,MOA_WeightedMajorityAlgorithm,MOA_OzaBoostAdwin,MOA_Perceptron,MOA_HoeffdingAdaptiveTree,MOA_HoeffdingOptionTree,MOA_LeveragingBag,MOA_DecisionStump,MOA_OzaBagASHT,MOA_SGD,MOA_AdaHoeffdingOptionTree,MOA_ASHoeffdingTree,MOA_ActiveClassifier,MOA_HoeffdingTree
Adiac,3.105317619747775,28.559330387023948,3.6461655026392665,2.7710857820058425,3.0627790222169846,8.4591039661231,4.083705362955978,1.0,17.793361971673253,18.577527048612613,1.7158132999333773,17.483054621573494,14.750863494286595,17.483054621573494,1.3623370415504255,18.577527048612613,18.577527048612613,14.750863494286595,1.4699932961187707,17.62231000543826,18.577527048612613,17.84424495660646,1.0,17.483054621573494,1.4699932961187707,18.577527048612613,18.577527048612613,2.392825439079736,18.577527048612613
ArrowHead,1.123754537918198,2.589422221247612,2.189383841116489,1.588756415677452,1.588756415677452,1.8987576675169549,2.015008136956769,1.1702634304921173,1.6008218569961263,1.7599709014477314,1.0900601267529937,1.8873711784161793,1.800811822088426,1.8873711784161793,1.3390807366507786,1.7599709014477314,1.779372174360154,1.800811822088426,1.0,1.717265407040832,1.7599709014477314,1.7053709646403703,1.1702634304921173,1.8873711784161793,1.0,1.7599709014477314,1.7599709014477314,1.111450641225329,1.7599709014477314
CBF,2.851928100990878,3.317305672604113,2.8749895142064377,2.5675040046656417,2.636688244312321,2.7212467594360397,2.8134924122982783,1.0845357107892746,2.7288428254068045,2.980658337973406,1.1860846253053507,2.9596327991829905,3.0084610762356987,2.9596327991829905,1.8975669352709532,2.980658337973406,2.980658337973406,2.959076171530326,1.0,2.9896124394969803,2.980658337973406,2.9853811120843172,1.0845357107892746,2.9596327991829905,1.0,2.980658337973406,2.980658337973406,1.9243859075164196,2.980658337973406
Car,1.3539434962125112,2.66237628666998,1.752162171569132,1.5928747014264835,2.46895578721105,2.5485995222823736,2.2300245819970765,1.1879033600540359,2.558204703050017,2.468052282206935,1.0,2.2394814311649123,2.290748973111773,2.2394814311649123,1.1338168788026373,2.468052282206935,2.349315358469658,2.290748973111773,1.3215746448438748,2.4481185258978275,2.468052282206935,2.2988498930335513,1.1879033600540359,2.2394814311649123,1.3215746448438748,2.468052282206935,2.468052282206935,1.3359895586193866,2.468052282206935
ChlorineConcentration,2.3191470641437175,3.759608878869207,2.2712465672970272,1.8008608622745188,1.8761734428623817,2.019592334600996,1.8859231015125937,2.1894627543046097,2.1702389914193465,1.9384912960991576,1.94174635551828,2.15594452743013,2.09913900732496,2.15594452743013,1.7910326930145073,1.9384912960991576,2.1650501548637417,2.09913900732496,1.0,2.1947479335931575,2.192244672586648,2.215576656852045,2.2066682401912585,2.15594452743013,1.0,2.192244672586648,2.192244672586648,1.6992205942905803,2.192244672586648
CinCECGtorso,3.4201659062306904,3.7052512099865393,4.088118741443917,1.6729744622701659,1.7224524500637386,1.6946210819298537,1.8430550453105712,1.0,3.942082003932931,1.6638601258155108,1.1602559293204795,1.6647426712785196,1.4582099440176104,1.6647426712785196,1.00654676631955,1.6638601258155108,1.7049860539216273,1.4582099440176104,1.0849391812433204,1.652254268811656,1.6638601258155108,1.595811856917333,1.0242845342046707,1.6647426712785196,1.0849391812433204,1.6638601258155108,1.6638601258155108,1.5051309535601103,1.6638601258155108
Computers,1.0959210305073441,1.2273457257957916,1.168338719747917,1.0814374926592294,1.11523241430483,1.3662804036721512,1.105576722406087,1.0807331632643296,1.2748500096635418,1.1348784190277617,1.1439811725806524,1.0716729093361033,1.0642733885296445,1.0716729093361033,1.075622398899628,1.1348784190277617,1.0915697673137899,1.0642733885296445,1.1348784190277617,1.0,1.102396930242283,1.0722070279353781,1.0807331632643296,1.0716729093361033,1.1348784190277617,1.102396930242283,1.102396930242283,1.044059944617073,1.102396930242283
DiatomSizeReduction,1.0,3.1870460048426144,2.5805084745762707,1.7161016949152539,1.5762711864406778,3.088983050847457,2.0084745762711864,1.0508854537561996,3.189466157425297,3.072951225947924,1.070721126400569,3.0874601066451426,2.9892099532733565,3.0874601066451426,1.9412284569552045,3.072951225947924,3.072951225947924,2.984734946169833,1.0640727240361925,3.0728727287452156,3.072951225947924,3.0728727287452156,1.0508854537561996,3.0874601066451426,1.0640727240361925,3.072951225947924,3.072951225947924,1.4977936602350275,3.072951225947924
DistalPhalanxOutlineAgeGroup,8.87538222922811,9.624904304234496,8.394805977066463,7.616994701891543,7.34476075558032,9.047611868731128,8.194797363450053,7.204929837604471,9.114414993309458,9.33613554707519,7.089260068953403,9.331170210900472,8.65276831197688,9.331170210900472,6.928406570770563,9.33613554707519,9.394264510701635,8.65276831197688,1.0,9.199582366134926,9.278006583448743,9.366732316236675,7.204929837604471,9.331170210900472,1.0,9.278006583448743,9.278006583448743,5.937497085199133,9.278006583448743
DistalPhalanxOutlineCorrect,1.2047001289766681,1.4504678503539272,1.1472605169784165,1.043869215381563,1.0844598745269944,1.3440869207590924,1.0867574590069244,1.1177082719172842,1.3208079843734308,1.365506621255603,1.0,1.3412440703985302,1.4097365671915054,1.3412440703985302,1.3052035039387382,1.365506621255603,1.365506621255603,1.3999989875112657,1.1177082719172842,1.3377383811730927,1.365506621255603,1.327264132521338,1.1177082719172842,1.3412440703985302,1.1177082719172842,1.365506621255603,1.365506621255603,1.164070783818328,1.365506621255603
