dataset,keras_parallel_3_Dilated_Conv,keras_3_Dilated_Conv,sklearn_MLPClassifier,sklearn_Perceptron,sklearn_SGDClassifier,sklearn_BernoulliNB,sklearn_PassiveAggressiveClassifier,MOA_MajorityClass,MOA_RandomHoeffdingTree,MOA_NaiveBayes,MOA_SPegasos,MOA_OzaBagAdwin,MOA_OzaBoost,MOA_OzaBag,MOA_OCBoost,MOA_SingleClassifierDrift,MOA_WeightedMajorityAlgorithm,MOA_OzaBoostAdwin,MOA_Perceptron,MOA_HoeffdingAdaptiveTree,MOA_HoeffdingOptionTree,MOA_LeveragingBag,MOA_DecisionStump,MOA_OzaBagASHT,MOA_SGD,MOA_AdaHoeffdingOptionTree,MOA_ASHoeffdingTree,MOA_ActiveClassifier,MOA_HoeffdingTree
Wine,1.2878970424086047,1.1591073381677441,1.147399183236757,1.4049785917184776,1.2176481128226808,1.522060141028351,1.3815622818565032,1.249382255792124,1.476234644652963,1.4039253783372152,1.3166472967881193,1.3524933472765435,1.2849658501782248,1.3524933472765435,1.0,1.4039253783372152,1.4916448559042559,1.2849658501782248,1.2730088737185865,1.2804486868565708,1.4039253783372152,1.3397635680536255,1.249382255792124,1.3524933472765435,1.2730088737185865,1.4199114595232534,1.4039253783372152,1.2048630320843443,1.4039253783372152
WordSynonyms,9.162909144265386,19.83781487378678,12.51797943907401,8.875742483637225,8.20387353069257,12.305810296038855,9.087911626672376,7.614803212419707,11.302075114670838,13.225207047268112,1.5688195296326137,13.409292534620509,7.809294649088028,13.409292534620509,1.029873028312563,13.225207047268112,13.672479299544127,7.8137138560183015,1.0,13.421085996393055,13.059449002378368,13.40881904215619,7.614803212419707,13.409292534620509,1.0,13.059449002378368,13.059449002378368,4.8756118005712175,13.059449002378368
Worms,2.520187113753264,3.248681907123678,2.0786585382745377,1.4687527396191342,1.4251880397151768,1.8234938674085013,1.649235067792672,2.4800827324538446,2.239757987861728,1.0,2.4162677329169657,2.4712379244260934,1.1635597809792357,2.4712379244260934,1.3172264607753421,1.0,2.4800827324538446,1.1635597809792357,1.0,2.382417269096235,2.223978868584921,2.382417269096235,2.4800827324538446,2.4712379244260934,1.0,2.223978868584921,2.223978868584921,1.0242739762105293,2.223978868584921
Yoga,1.1070385582721294,1.7068846793944064,1.3726694974150824,1.06411726690917,1.0575523258345763,1.130960303305035,1.0497937591100563,1.0123572138349388,1.113645806765243,1.070128205405134,1.0,1.0510502615382857,1.0976426730353148,1.0510502615382857,1.094663626315379,1.070128205405134,1.0567047845765736,1.0976426730353148,1.0322151164870583,1.0867721197964186,1.0634155928198044,1.1470966441510215,1.0314400641851338,1.0510502615382857,1.0322151164870583,1.0634155928198044,1.0634155928198044,1.0684096466690087,1.0634155928198044
airlinesnorm,1.009914726520824,1.1144018001265223,1.0334011720183436,1.000411984934409,1.0,1.0232872795711754,1.0024966737281937,1.1152363328920316,1.1981886248434896,1.1611193537506626,1.069848726722968,1.231880551208835,1.224674282976895,1.2291116176503845,1.2237485043354053,1.1852572696789763,1.2212931351596166,1.1325025648137588,1.1152535150255571,1.2236021922025921,1.2259522516386658,1.2510810635758212,1.115781952074034,1.2250529561510144,1.1152535150255571,1.2322708873316175,1.220399915531737,1.1658432409633814,1.220399915531737
bankmarketingnorm,1.0620339050960501,1.0621807151979568,1.0535600255427844,1.0,1.0193699446573012,1.0655065985525758,1.0501809280544914,1.1416175578419865,1.141096232687528,1.1135800174819777,1.0037688740706274,1.1460809693982026,1.1355148295711401,1.145449472799523,1.1363679917319947,1.127031036401367,1.1452947880138271,1.1376419099334267,1.1416175578419865,1.1435707931856802,1.1456210566880765,1.147180612043675,1.1435609486463227,1.1447002864727969,1.1416175578419865,1.1457347659134667,1.1449250740780037,1.1306041884604319,1.1449250740780037
breast,1.443776533751076,1.6125633587399613,1.392388804037861,1.394848854928387,1.4366697200673335,1.1034694938949439,1.4661903307536488,1.0,1.4972355812725284,1.5922092652587556,1.3607741168306886,1.6112737072729773,1.5752097485463066,1.6112737072729773,1.5795136243418255,1.5922092652587556,1.5922092652587556,1.5699296360957096,1.011013309715208,1.604938635707397,1.5922092652587556,1.6030924542918956,1.0,1.6112737072729773,1.011013309715208,1.5922092652587556,1.5922092652587556,1.2920386900082417,1.5922092652587556
carnorm,1.131137633433617,1.1373756513500712,1.0,1.2060634770251069,1.2181430601610614,1.2910942681193753,1.2610137375651354,1.3340161480623478,1.3391510047599553,1.4566454847369363,1.3335157171873149,1.4471711482265497,1.5119618691222207,1.4494165333645945,1.4999670801272755,1.4641461034242644,1.4562858916194046,1.5264801686447869,1.3340161480623478,1.4717251070154709,1.4566454847369363,1.4836754924848439,1.3340161480623478,1.4494165333645945,1.3340161480623478,1.4566454847369363,1.4566454847369363,1.4344513210532848,1.4566454847369363
electricity,1.2459022129587494,1.3495081526467105,1.141195329493929,1.1562601070376777,1.210716203413933,1.0010775261150817,1.2752411051893264,1.0,1.3435172993765208,1.3240098888105707,1.4570959956180023,1.5074470244086242,1.5650135625196249,1.4789260787549605,1.5658529350135137,1.4629222248646705,1.4482224758267905,1.5739238182482043,1.0009888751932505,1.4859567574095465,1.491563715592129,1.5690992224204743,1.1996602002074916,1.495647390837228,1.0009888751932505,1.5374569317895435,1.4418688911285218,1.3240196141824239,1.4418688911285218
higgs200k,1.3678787855793413,1.1884969715256264,1.353419157248021,1.156270431276338,1.1969357394762796,1.1265914436159266,1.1630532900442219,1.122718657383856,1.3343229190763972,1.2652612558709568,1.1759336576095383,1.40097091977818,1.3754221828295288,1.3994377402671716,1.3835761372375337,1.2652612558709568,1.3762994945375715,1.2119976364629694,1.0,1.3685966572249741,1.3576983592662089,1.4318288129168282,1.2465503944708123,1.3545832261990212,1.0,1.3886981453920915,1.3753107952408525,1.269703658962332,1.3753107952408525
kddcup99norm,1.0,1.0000623311894365,5.00669654195856,4.836628265768233,2.5297617527236094,4.795409251243898,5.0638931939413165,2.9555900841616896,5.037877731125656,4.99411567181623,1.9143007112222543,5.067760613588178,5.0716880087761,5.067401698782102,1.894728025916151,5.071456808813965,5.063932381954978,4.9314549703995665,1.917065316516015,5.060633253599313,5.060755285347274,5.072227587991602,3.911506793797518,5.067933284566458,1.917065316516015,5.068651229664304,5.063404521861093,5.044322150532253,5.063404521861093
